       lat_sta1        lon_sta1        lat_sta2        lon_sta2            vg        err-vg     sta1         sta2
       24.63000        55.33000        36.77000        45.71000          3.77000      0.2       DN.ASU      IR.MAHB
       24.63000        55.33000        34.35000        52.24000          3.72000      0.2       DN.ASU       IR.SFB
       24.63000        55.33000        31.53000        34.92000          3.83000      0.2       DN.ASU      IS.AMAZ
       24.63000        55.33000        33.06250        35.46500          3.70500      0.2       DN.ASU       IS.GEM
       24.63000        55.33000        29.70000        34.99500          3.91500      0.2       DN.ASU      IS.HRFI
       24.63000        55.33000        30.91000        34.40000          3.73000      0.2       DN.ASU      IS.KZIT
       24.63000        55.33000        32.44000        35.42000          3.85000      0.2       DN.ASU      IS.MMLI
       24.63000        55.33000        40.06500        44.49000          3.72000      0.0       DN.ASU       IU.GNI
       24.63000        55.33000        29.36000        34.96000          4.03000      0.2       DN.ASU      JS.DRHJ
       24.63000        55.33000        39.58000        42.99000          3.60000      0.2       DN.ASU      KO.AGRB
       24.63000        55.33000        38.42000        43.19500          3.74500      0.2       DN.ASU      KO.AKDM
       24.63000        55.33000        36.90000        30.65000          3.28000      0.2       DN.ASU      KO.ANTB
       24.82200        55.85200        40.52800        29.08800          3.70300      0.0       DN.ASU      KO.ARMT
       24.79000        55.76500        38.73000        26.97500          3.80000      0.0       DN.ASU       KO.DKL
       24.63000        55.33000        40.19000        25.90000          3.72000      0.2       DN.ASU      KO.GADA
       24.79000        55.76500        40.45000        30.86000          3.55000      0.1       DN.ASU      KO.GULT
       24.63000        55.33000        40.62000        43.09000          3.69000      0.2       DN.ASU      KO.KARS
       24.79000        55.76500        40.89000        31.32000          3.33500      0.4       DN.ASU      KO.KDZE
       24.79000        55.76500        39.67000        32.91500          3.77500      0.1       DN.ASU       KO.LOD
       24.63000        55.33000        38.15000        41.20000          3.82000      0.2       DN.ASU      KO.SVAN
       24.63000        55.33000        39.45000        31.52000          3.71000      0.2       DN.ASU      KO.SVRH
       24.79000        55.76500        40.36000        36.93500          3.77500      0.1       DN.ASU      KO.TOKT
       24.63000        55.33000        39.45000        29.46000          3.89000      0.2       DN.ASU      KO.TVSB
       24.90429        56.07572        40.70000        30.09571          3.59929      0.2       DN.ASU       KO.YLV
       24.63000        55.33000        43.10000        70.51000          3.76000      0.2       DN.ASU      KZ.KKAR
       11.53000        42.85000        37.07000        25.53000          3.66000      0.2        G.ATD       GE.APE
       11.53000        42.84850        31.62595        35.00385          3.73500      0.0        G.ATD      GE.BGIO
       11.53000        42.84700        37.84330        30.50930          3.73000      0.2        G.ATD       GE.ISP
       11.53000        42.85000        34.53000        69.08500          3.74000      0.0        G.ATD       GE.KBU
       11.53000        42.85000        12.19000        53.99000          3.24000      0.2        G.ATD      GE.SOCY
       11.53000        42.85000        35.11000        26.22000          3.98000      0.2        G.ATD       GE.ZKR
       11.53000        42.85000        41.45000        45.37000          3.69000      0.2        G.ATD      GO.DGRG
       11.53000        42.85000        41.15000        25.54000          3.69500      0.2        G.ATD       HL.RDO
       11.53000        42.84700        29.61100        60.77500          3.76000      0.2        G.ATD      IB.ZHSF
       11.53000        42.84700        36.67000        48.68500          3.52000      0.2        G.ATD      IB.ZNJK
       11.53000        42.84700        43.95530        42.68630          3.72000      0.2        G.ATD       II.KIV
       11.53000        42.84700        23.52250        45.50320          3.63000      0.2        G.ATD      II.RAYN
       11.53000        42.85000        33.28000        44.39000          3.40000      0.2        G.ATD       IQ.BHD
       11.53000        42.85000        36.68000        45.05000          3.28000      0.2        G.ATD      IQ.KEHH
       11.53000        42.84700        33.78740        48.17750          3.55000      0.2        G.ATD       IR.DOB
       11.53000        42.84700        34.82200        49.13900          3.42000      0.2        G.ATD      IR.HAGD
       11.53000        42.85000        29.14000        58.45000          3.93000      0.2        G.ATD      IR.KBAM
       11.53000        42.84700        31.39280        60.05020          3.63500      0.2        G.ATD      IR.NHDN
       11.53000        42.85000        37.23000        49.63000          3.30000      0.2        G.ATD      IR.RST1
       11.53000        42.84760        33.05382        35.45134          3.67400      0.1        G.ATD       IS.GEM
       11.53000        42.84700        30.90600        34.39800          3.70000      0.2        G.ATD      IS.KZIT
       11.53000        42.85000        32.44000        35.42000          3.86000      0.2        G.ATD      IS.MMLI
       11.53000        42.85000        39.87000        32.79000          3.66000      0.2        G.ATD      IU.ANTO
       11.53000        42.84850        40.06400        44.49050          3.68000      0.0        G.ATD       IU.GNI
       11.53000        42.84700        39.57550        42.99200          3.83000      0.2        G.ATD      KO.AGRB
       11.53000        42.85000        41.45000        41.62000          3.79000      0.2        G.ATD       KO.BCA
       11.53000        42.85000        38.39000        27.04000          3.78000      0.2        G.ATD      KO.BLCB
       11.53000        42.85000        41.18500        28.12500          3.54000      0.1        G.ATD      KO.CRLT
       11.53000        42.85000        38.57000        37.48000          3.76000      0.2        G.ATD      KO.DARE
       11.53000        42.85000        41.65000        35.26000          3.70500      0.2        G.ATD      KO.DIKM
       11.53000        42.85000        40.35000        27.86000          3.68000      0.2        G.ATD       KO.EDC
       11.53000        42.85000        36.75000        29.91000          3.74500      0.2        G.ATD       KO.ELL
       11.53000        42.85000        39.51500        40.13000          3.71500      0.1        G.ATD      KO.ERZN
       11.53000        42.85000        36.64000        29.08000          3.73000      0.2        G.ATD      KO.FETY
       11.53000        42.85000        37.17000        37.21000          3.74000      0.2        G.ATD       KO.GAZ
       11.53000        42.85000        38.55000        42.03000          3.42000      0.2        G.ATD      KO.GURO
       11.53000        42.85000        40.68500        29.52000          3.68000      0.0        G.ATD      KO.HRTX
       11.53000        42.85000        36.24000        33.69000          3.56000      0.2        G.ATD       KO.IKL
       11.53000        42.85000        37.49500        36.36500          3.55250      0.1        G.ATD      KO.KMRS
       11.53000        42.85000        37.48000        35.83000          3.50500      0.2        G.ATD      KO.KOZT
       11.53000        42.85000        40.99000        39.77000          3.66000      0.2        G.ATD      KO.KTUT
       11.53000        42.85000        41.08000        36.05000          3.54000      0.2        G.ATD       KO.KVT
       11.53000        42.85000        38.20000        32.36000          3.76500      0.2        G.ATD      KO.LADK
       11.53000        42.85000        35.28000        33.53000          3.53000      0.2        G.ATD       KO.LFK
       11.53000        42.85000        36.87000        34.52000          3.66000      0.2        G.ATD      KO.MERS
       11.53000        42.85000        42.02000        35.21000          3.68000      0.2        G.ATD      KO.SNOP
       11.53000        42.85000        39.92000        36.99000          3.52000      0.2        G.ATD      KO.SVSK
       11.53000        42.85000        40.32000        36.54000          3.62000      0.2        G.ATD      KO.TOKT
       11.53000        42.85000        37.44000        38.82000          3.78000      0.2        G.ATD      KO.URFA
       11.53000        42.85000        40.06000        70.82000          3.71000      0.2        G.ATD       KR.BTK
       11.53000        42.85000        43.10000        70.51000          3.73000      0.2        G.ATD      KZ.KKAR
       11.53000        42.85000        22.71000        55.16000          3.63000      0.2        G.ATD      UE.UMZA
       11.53000        42.84700        19.92280        42.69010          4.10000      0.2        G.ATD      XI.BISH
       11.53000        42.84700        38.57270        34.50840          3.71000      0.2        G.ATD      YB.AT31
       11.53000        42.85000        40.40750        30.35250          3.47250      0.4        G.ATD      YH.DA01
       11.53000        42.85000        40.72333        30.36667          3.54667      0.4        G.ATD      YH.DA06
