       lat_sta1        lon_sta1        lat_sta2        lon_sta2            vg        err-vg     sta1         sta2
       25.20667        56.22000        35.06667        33.39667          3.78667      0.0       AE.MSF       GE.CSS
       25.40800        56.19200        29.89200        34.99800          3.86500      0.1       AE.MSF       GE.EIL
       25.33500        56.23000        36.37000        25.46000          3.71500      0.0       AE.MSF      GE.SANT
       25.33500        56.23000        35.11000        26.22000          3.73500      0.0       AE.MSF       GE.ZKR
       25.33500        56.23000        43.96000        42.69000          3.50500      0.0       AE.MSF       II.KIV
       25.37000        56.16000        23.52000        45.50000          3.84000      0.1       AE.MSF      II.RAYN
       25.37000        56.16000        36.71000        49.80000          3.48000      0.1       AE.MSF      IR.JIR1
       25.41750        56.20000        31.37500        34.79000          3.60625      0.4       AE.MSF      IS.AMAZ
       25.46214        56.16714        33.04571        35.43857          3.65577      0.1       AE.MSF       IS.GEM
       25.54400        56.18800        32.67000        35.41000          3.75600      0.1       AE.MSF      IS.MMLI
       25.33500        56.23000        34.54000        69.04000          3.57500      0.1       AE.MSF       IU.KBL
       25.20667        56.22000        40.05333        28.18667          3.66833      0.0       AE.MSF      KO.BALB
       25.16000        56.18000        38.23500        30.29500          3.28750      0.5       AE.MSF      KO.BASM
       25.20667        56.22000        37.27333        30.61000          3.66667      0.3       AE.MSF       KO.BCK
       25.14250        56.21500        37.03750        27.49500          3.65875      0.1       AE.MSF      KO.BODT
       25.45667        56.16667        36.97667        27.72667          3.66500      0.2       AE.MSF       KO.DAT
       25.18706        56.20484        40.45134        26.59916          3.48900      0.3       AE.MSF      KO.ERIK
       25.71000        56.15000        36.73000        28.86500          3.58500      0.1       AE.MSF      KO.FETY
       25.40000        56.04000        38.86333        29.16000          3.50667      0.4       AE.MSF      KO.GEDZ
       25.16000        56.18000        40.89000        31.32000          3.61500      0.0       AE.MSF      KO.KDZE
       25.33500        56.23000        38.20000        32.36000          3.55250      0.1       AE.MSF      KO.LADK
       25.33500        56.23000        35.11000        32.84000          3.58500      0.0       AE.MSF       KO.LEF
       25.41750        56.20000        36.95750        28.20250          3.68875      0.0       AE.MSF       KO.YER
       25.33500        56.23000        24.07000        51.69000          3.73000      0.1       AE.MSF      UE.SLWR
       26.05000        56.14000        37.07000        25.53000          3.69000      0.1       AE.SHM       GE.APE
       26.05000        56.14000        29.85500        34.99000          3.84500      0.2       AE.SHM       GE.EIL
       26.05000        56.14000        23.52000        45.50000          3.74000      0.1       AE.SHM      II.RAYN
       26.05000        56.14000        37.56000        49.09000          3.84000      0.1       AE.SHM      IR.CSN1
       26.05000        56.14000        34.35000        52.24000          3.32000      0.1       AE.SHM       IR.SFB
       26.05000        56.14000        31.53000        34.92000          3.77000      0.1       AE.SHM      IS.AMAZ
       26.05000        56.14000        30.91000        34.40000          3.06000      0.1       AE.SHM      IS.KZIT
       25.75286        55.86571        32.93286        35.40143          3.67714      0.2       AE.SHM      IS.MMA0
       26.05000        56.14000        39.87000        32.79000          3.56000      0.1       AE.SHM      IU.ANTO
       25.79000        55.90000        41.45000        41.62000          3.06000      0.2       AE.SHM       KO.BCA
       26.05000        56.14000        37.06000        27.31000          3.76000      0.1       AE.SHM      KO.BODT
       26.05000        56.14000        36.82000        28.65000          3.65000      0.1       AE.SHM      KO.DALY
       26.05000        56.14000        36.73000        27.58000          3.71000      0.1       AE.SHM       KO.DAT
       26.05000        56.14000        41.65000        35.26000          3.49000      0.1       AE.SHM      KO.DIKM
       26.05000        56.14000        36.57000        35.38000          3.75000      0.1       AE.SHM      KO.KRTS
       26.05000        56.14000        40.37000        28.88000          3.66000      0.1       AE.SHM      KO.MDNY
       26.05000        56.14000        41.63000        27.52000          3.46000      0.1       AE.SHM      KO.PHSR
       26.05000        56.14000        41.23000        28.21000          3.01000      0.1       AE.SHM      KO.SLVT
       26.05000        56.14000        37.14000        28.29000          3.81000      0.1       AE.SHM       KO.YER
       26.05000        56.14000        37.56000        68.12000          3.36000      0.1       AE.SHM      TJ.SHAA
       25.53000        55.66000        35.11000        26.22000          3.68000      0.1       AE.UMQ       GE.ZKR
       25.53000        55.66000        41.41000        43.49000          3.70000      0.1       AE.UMQ       GO.AKH
       25.53000        55.66000        23.52000        45.50000          3.67000      0.1       AE.UMQ      II.RAYN
       25.53000        55.66000        33.05400        35.45200          3.63300      0.2       AE.UMQ       IS.GEM
       25.53000        55.66000        41.45000        41.62000          2.95000      0.1       AE.UMQ       KO.BCA
       25.26000        56.05333        40.65667        27.09000          3.76333      0.1       AE.UMQ      KO.ERIK
       25.18250        56.09000        36.85250        35.39000          3.72125      0.1       AE.UMQ      KO.KARA
       25.53000        55.66000        38.51000        28.66000          3.94000      0.1       AE.UMQ      KO.KULA
       25.26000        56.05333        40.46333        27.63333          3.48667      0.3       AE.UMQ       KO.RKY
       25.53000        55.66000        38.55000        30.55000          3.22000      0.1       AE.UMQ      KO.SHUT
       25.02250        56.13250        40.69125        30.22125          3.58786      0.1       AE.UMQ      KO.SILT
       25.53000        55.66000        37.50000        42.44000          3.35000      0.1       AE.UMQ      KO.SIRT
       25.53000        55.66000        38.15000        41.20000          3.54000      0.1       AE.UMQ      KO.SVAN
        9.03000        38.77000        37.07000        25.53000          3.78500      0.1      AF.AAUS       GE.APE
        8.96500        38.72500        14.57000        44.39000          3.18500      0.0      AF.AAUS      GE.DAMY
        9.03000        38.77000        34.53000        69.08500          3.69000      0.1      AF.AAUS       GE.KBU
        8.96260        38.72490        35.16055        25.47930          3.76000      0.1      AF.AAUS      GE.LAST
        9.03000        38.77000        36.37000        25.46000          3.71000      0.1      AF.AAUS      GE.SANT
        9.03000        38.77000        12.19000        53.99000          3.46000      0.1      AF.AAUS      GE.SOCY
        9.03000        38.77000        38.81000        47.89000          3.94000      0.1      AF.AAUS      IB.GRMI
        9.03000        38.77000        39.35000        44.68000          3.05000      0.1      AF.AAUS      IB.MAKU
        8.96260        38.72490        35.67895        51.07790          3.62500      0.4      AF.AAUS      IB.THKV
        9.03490        38.76650        32.45500        54.67700          3.57000      0.1      AF.AAUS      IB.YZKH
        9.03000        38.77000        43.96000        42.69000          3.63000      0.1      AF.AAUS       II.KIV
        9.03000        38.77000        23.52000        45.50000          3.74000      0.1      AF.AAUS      II.RAYN
        9.03000        38.77000        24.95000        56.20000          3.74000      0.1      AF.AAUS      II.UOSS
        8.96260        38.72490        35.04075        45.70960          3.78250      0.1      AF.AAUS      IQ.KSBB
        9.03000        38.77000        35.77000        46.24000          3.97000      0.1      AF.AAUS      IQ.KSSS
        9.03490        38.76650        36.38830        57.61060          3.66000      0.1      AF.AAUS      IR.SBZV
        8.94013        38.70987        31.43750        35.08783          3.56667      0.3      AF.AAUS      IS.AMAZ
        9.03000        38.77000        30.92000        34.89500          3.77000      0.1      AF.AAUS      IS.KZIT
        8.96260        38.72490        33.01749        35.40803          3.66500      0.2      AF.AAUS      IS.MMA1
        9.03000        38.77000        39.87000        32.79000          3.69000      0.1      AF.AAUS      IU.ANTO
        9.01143        38.75714        40.51429        30.04000          3.49000      0.4      AF.AAUS      KO.ADVT
        9.03000        38.77000        39.45000        33.07000          3.71000      0.1      AF.AAUS      KO.AFSR
        9.03000        38.77000        39.64000        27.88000          3.77000      0.1      AF.AAUS      KO.BALB
        9.03000        38.77000        41.35500        28.25000          3.70500      0.0      AF.AAUS      KO.CTYL
        9.03000        38.77000        40.74000        26.15000          3.71500      0.1      AF.AAUS      KO.ENEZ
        9.03490        38.76650        39.82670        26.32580          3.66000      0.1      AF.AAUS       KO.EZN
        9.03000        38.77000        40.19000        25.90000          3.63000      0.1      AF.AAUS      KO.GADA
        9.03000        38.77000        40.26000        28.34000          3.69000      0.1      AF.AAUS      KO.KCTX
        9.03000        38.77000        40.99000        39.77000          3.82000      0.1      AF.AAUS      KO.KTUT
        9.03000        38.77000        41.85000        32.74000          3.08000      0.1      AF.AAUS      KO.KURC
        9.03000        38.77000        38.89000        39.39000          3.76000      0.1      AF.AAUS       KO.PTK
        9.03000        38.77000        37.44000        38.82000          3.75000      0.1      AF.AAUS      KO.URFA
        9.03000        38.77000        37.14000        28.29000          3.75000      0.1      AF.AAUS       KO.YER
        9.03000        38.77000        39.48000        71.80000          3.93000      0.1      AF.AAUS       KR.DRK
        9.03000        38.77000        49.26000        59.94000          3.73500      0.1      AF.AAUS     KZ.ABKAR
        9.03000        38.77000        43.10000        70.51000          3.71500      0.1      AF.AAUS      KZ.KKAR
        8.96500        38.72500        19.02000        57.76000          3.68250      0.0      AF.AAUS      XW.DRAK
        9.03000        38.77000        18.43000        56.11000          3.37000      0.1      AF.AAUS      XW.GASH
        8.96500        38.72500        16.71000        49.52000          3.65250      0.1      AF.AAUS      XW.GEAN
        9.03000        38.77000        17.49000        55.22000          3.65000      0.1      AF.AAUS      XW.HAS3
        9.03000        38.77000        17.16000        51.93000          3.86000      0.1      AF.AAUS      XW.KARE
        9.03000        38.77000        15.47000        43.52000          3.85000      0.1      AF.AAUS      XW.MAWI
        8.96500        38.72500        19.37000        56.35000          3.67250      0.0      AF.AAUS      XW.MKZA
        8.98667        38.74000        15.57000        48.91667          3.27667      0.4      AF.AAUS      XW.SAAH
        9.03000        38.77000        18.90000        57.04000          3.65000      0.1      AF.AAUS      XW.SAHL
        9.03000        38.77000        15.93000        48.80000          3.74000      0.1      AF.AAUS      XW.SEYU
        8.94333        38.71000        15.45000        44.00667          3.54333      0.2      AF.AAUS      XW.SHIB
        9.03000        38.77000        15.61000        50.92000          3.70000      0.1      AF.AAUS      XW.SHUH
        8.96500        38.72500        17.29000        49.93000          3.58500      0.2      AF.AAUS      XW.TAMU
        9.03000        38.77000        17.92000        55.64000          3.63500      0.1      AF.AAUS      XW.WAYM
        8.96500        38.72500        14.94000        44.28000          3.57500      0.1      AF.AAUS      XW.YSLE
        9.03000        38.77000        15.73000        43.02000          2.96000      0.1      AF.AAUS      XW.ZUWA
        8.94333        38.71000        40.83667        30.33833          3.51000      0.2      AF.AAUS      YH.DA08
        8.99750        38.74750        40.22000        30.41500          3.57250      0.2      AF.AAUS      YH.DC01
        8.98507        38.73993        41.45367        33.58667          3.41667      0.4      AF.AAUS      YL.HASA
        9.03000        38.77000        40.05000        36.54000          3.10000      0.1      AF.AAUS     YL.KIZIK
        9.03000        38.77000        31.27750        35.47000          3.73125      0.1      AF.AAUS      Z4.IB31
        9.03000        38.77000        30.93000        35.39000          3.73000      0.1      AF.AAUS      Z4.IB36
        8.96500        38.72500        13.35000        39.76000          3.44500      0.2      AF.AAUS      ZF.ABAE
        9.03000        38.77000        13.63000        38.98000          3.61000      0.1      AF.AAUS      ZF.ADYE
        9.03000        38.77000        11.56000        41.44000          3.70000      0.1      AF.AAUS      ZF.ASYE
        9.03000        38.77000        10.38000        42.57000          3.54000      0.1      AF.AAUS      ZF.BOBE
        8.96500        38.72500        11.91000        41.57000          3.61000      0.1      AF.AAUS      ZF.DICE
        8.96500        38.72500        13.45000        40.50000          3.32000      0.2      AF.AAUS      ZF.ERTE
        9.03000        38.77000        12.78000        39.53000          3.51000      0.1      AF.AAUS      ZF.MAYE
        9.03000        38.77000        11.96000        41.31000          3.50000      0.1      AF.AAUS      ZF.SRDE
        9.03000        38.77000        11.76667        41.00667          3.68333      0.0      AF.AAUS      ZK.AD07
        8.94333        38.71000        11.88000        41.77667          3.61333      0.0      AF.AAUS      ZK.AD18
        8.94333        38.71000        12.05000        41.93000          3.47500      0.2      AF.AAUS      ZK.AD19
        9.03000        38.77000        12.49000        40.98000          3.54000      0.1      AF.AAUS      ZR.KOZE
        9.03000        38.77000        12.04000        40.98000          3.64000      0.1      AF.AAUS      ZR.SAHE
        9.58000        39.74000        11.53000        42.85000          3.56000      0.1      AF.ANKE        G.ATD
        9.58000        39.74000        29.67000        34.95000          3.68000      0.1      AF.ANKE       GE.EIL
        9.58000        39.74000        41.41000        43.49000          3.64000      0.1      AF.ANKE       GO.AKH
        9.58270        39.74180        41.60400        41.69360          3.39000      0.1      AF.ANKE      GO.BATM
        9.58000        39.74000        41.73000        44.74000          3.81000      0.1      AF.ANKE      GO.TBLG
        9.58000        39.74000        36.21000        28.12000          3.60000      0.1      AF.ANKE       HL.ARG
        9.58270        39.74180        31.96500        59.12600          3.59000      0.1      AF.ANKE      IB.BSRN
        9.58270        39.74180        37.65900        56.08900          3.54000      0.1      AF.ANKE      IB.MRVT
        9.58270        39.74180        33.64900        57.11900          3.15000      0.1      AF.ANKE      IB.TABS
        9.58000        39.74000        35.99000        44.10000          3.40000      0.1      AF.ANKE      IQ.KEKZ
        9.58000        39.74000        36.98000        44.20000          3.22000      0.1      AF.ANKE      IQ.KESM
        9.58270        39.74180        34.21160        48.60230          3.78000      0.1      AF.ANKE      IR.HSAM
        9.58000        39.74000        36.82000        28.65000          3.28000      0.1      AF.ANKE      KO.DALY
        9.58000        39.74000        41.65000        35.26000          3.43000      0.1      AF.ANKE      KO.DIKM
        9.82286        39.79429        40.80857        29.41571          3.65143      0.2      AF.ANKE      KO.GEMT
        9.58000        39.74000        40.62000        43.09000          3.66000      0.1      AF.ANKE      KO.KARS
        9.58270        39.74180        38.88080        31.71630          3.51000      0.1      AF.ANKE      KO.KIZT
        9.58000        39.74000        39.99000        41.85000          3.90000      0.1      AF.ANKE      KO.KOPR
        9.58000        39.74000        39.03000        33.00000          3.62000      0.1      AF.ANKE      KO.KULU
        9.58000        39.74000        41.85000        32.74000          3.29000      0.1      AF.ANKE      KO.KURC
        9.58000        39.74000        35.28000        33.53000          3.07000      0.1      AF.ANKE       KO.LFK
        9.28500        39.95500        40.52000        27.52000          3.54500      0.1      AF.ANKE       KO.RKY
        9.58000        39.74000        41.23000        28.21000          3.97000      0.1      AF.ANKE      KO.SLVT
        9.58000        39.74000        37.78000        33.74000          3.44000      0.1      AF.ANKE      KO.YESY
       10.00635        39.83590        40.01380        35.29760          3.52000      0.2      AF.ANKE       KO.YOZ
        9.58000        39.74000        39.48000        71.80000          3.28000      0.1      AF.ANKE       KR.DRK
        9.58000        39.74000        38.66000        69.16000          3.49000      0.1      AF.ANKE      TJ.CHGR
        9.58000        39.74000        14.09000        44.68000          3.75000      0.1      AF.ANKE      XW.DAMT
        9.58000        39.74000        16.49000        52.57000          3.42000      0.1      AF.ANKE      XW.LUSA
        9.58000        39.74000        16.21000        51.40000          3.76000      0.1      AF.ANKE      XW.MADQ
        9.58000        39.74000        16.99000        54.70000          3.18000      0.1      AF.ANKE      XW.MIRB
        9.58000        39.74000        15.61000        50.92000          3.69000      0.1      AF.ANKE      XW.SHUH
        9.46200        39.82600        40.78600        30.40200          3.54400      0.2      AF.ANKE      YH.DB09
        9.58000        39.74000        40.36750        30.34250          3.43500      0.2      AF.ANKE      YH.DC02
       11.08000        39.61500        40.86000        26.07500          3.43625      0.4      AF.DESE       HT.ALN
       11.11800        39.63500        31.96500        59.12600          3.02000      0.1      AF.DESE      IB.BSRN
       11.11800        39.63500        25.59500        60.48200          3.15000      0.1      AF.DESE      IB.CHBR
       11.29000        39.62182        40.42000        29.79545          3.50000      0.2      AF.DESE      KO.CAVI
       11.27667        39.46333        36.98000        28.36000          3.41000      0.4      AF.DESE      KO.DALY
       11.12000        39.63000        40.62000        43.09000          3.17000      0.1      AF.DESE      KO.KARS
       11.23000        39.53200        41.17600        29.00400          3.62800      0.3      AF.DESE      KO.KAVV
       11.12000        39.63000        39.48000        71.80000          3.27000      0.1      AF.DESE       KR.DRK
       11.35267        39.62167        38.48293        69.09033          3.37667      0.4      AF.DESE      TJ.DUSH
       11.12000        39.63000        15.16000        51.03000          3.40000      0.1      AF.DESE      XW.ARUT
       11.12000        39.63000        14.78000        49.27000          3.57000      0.1      AF.DESE      XW.EYUN
       11.12000        39.63000        13.12000        43.87000          3.54000      0.1      AF.DESE      XW.HAKI
       11.12000        39.63000        13.80000        44.81000          3.38000      0.1      AF.DESE      XW.KHLA
       11.12000        39.63000        15.48000        43.72000          3.18000      0.1      AF.DESE      XW.TAWI
       11.12000        39.63000        16.53000        52.08000          3.31000      0.1      AF.DESE      XW.TINA
       10.98250        39.89500        40.68250        29.85500          3.33250      0.2      AF.DESE      YH.DC11
       11.13114        39.64071        40.70386        34.34014          3.52286      0.2      AF.DESE      YL.PANC
       10.90725        39.82562        41.11112        35.45788          3.45250      0.3      AF.DESE      YL.TEPE
       24.63000        55.33000        11.53000        42.85000          3.72500      0.1       DN.ASU        G.ATD
       24.63000        55.33000        34.96000        33.33000          3.74500      0.1       DN.ASU       GE.CSS
       24.63000        55.33000        36.37000        25.46000          3.76000      0.1       DN.ASU      GE.SANT
       24.63000        55.33000        35.11000        26.22000          3.66000      0.1       DN.ASU       GE.ZKR
       24.63000        55.33000        42.59000        43.45000          3.47000      0.1       DN.ASU       GO.ONI
       24.84333        55.91000        40.93000        25.91333          3.79333      0.1       DN.ASU       HL.RDO
       24.63000        55.33000        40.54500        25.97500          3.65500      0.0       DN.ASU       HT.ALN
       24.63000        55.33000        32.80000        52.81000          3.40000      0.1       DN.ASU      IB.NASN
       24.63000        55.33000        43.96000        42.69000          3.66000      0.1       DN.ASU       II.KIV
       24.63000        55.33000        23.52000        45.50000          3.92000      0.1       DN.ASU      II.RAYN
       24.63000        55.33000        34.47000        47.86000          3.42000      0.1       DN.ASU       IR.BZA
       24.63000        55.33000        29.86000        57.54000          3.98000      0.1       DN.ASU      IR.CHMN
       24.63000        55.33000        34.70000        46.39000          3.49000      0.1       DN.ASU       IR.DHR
       24.63000        55.33000        36.77000        45.71000          3.54000      0.1       DN.ASU      IR.MAHB
       24.63000        55.33000        36.43000        50.65000          3.39000      0.1       DN.ASU      IR.QALM
       24.63000        55.33000        34.35000        52.24000          3.45000      0.1       DN.ASU       IR.SFB
       24.63000        55.33000        31.53000        34.92000          3.74500      0.1       DN.ASU      IS.AMAZ
       24.63000        55.33000        33.04667        35.44500          3.73500      0.1       DN.ASU       IS.GEM
       24.63000        55.33000        30.04000        35.03000          3.81000      0.1       DN.ASU      IS.HRFI
       24.63000        55.33000        30.91000        34.40000          3.79000      0.1       DN.ASU      IS.KZIT
       24.63000        55.33000        32.44000        35.42000          3.72500      0.1       DN.ASU      IS.MMLI
       24.63000        55.33000        40.06500        44.49000          3.51000      0.0       DN.ASU       IU.GNI
       24.63000        55.33000        39.45000        33.07000          3.62500      0.1       DN.ASU      KO.AFSR
       24.63000        55.33000        39.58000        42.99000          3.57500      0.1       DN.ASU      KO.AGRB
       24.63000        55.33000        38.42000        43.19500          3.67000      0.1       DN.ASU      KO.AKDM
       24.63000        55.33000        36.90000        30.65000          3.33000      0.1       DN.ASU      KO.ANTB
       24.84333        55.91000        40.63167        29.18000          3.69417      0.0       DN.ASU      KO.ARMT
       24.63000        55.33000        39.64000        27.88000          3.66000      0.1       DN.ASU      KO.BALB
       24.63000        55.33000        37.46000        30.59000          3.64500      0.1       DN.ASU       KO.BCK
       24.63000        55.33000        37.06000        27.31000          3.71000      0.1       DN.ASU      KO.BODT
       24.84333        55.91000        40.32000        30.21222          3.53000      0.3       DN.ASU      KO.CAVI
       24.79000        55.76500        38.73000        26.97500          3.66000      0.1       DN.ASU       KO.DKL
       24.87000        55.98250        40.20500        28.23750          3.67625      0.0       DN.ASU       KO.EDC
       24.63000        55.33000        41.85000        26.74000          3.75000      0.1       DN.ASU      KO.EDRB
       24.78765        55.76710        40.00835        26.11290          3.66500      0.0       DN.ASU      KO.GADA
       24.63000        55.33000        40.62000        43.09000          3.59000      0.1       DN.ASU      KO.KARS
       24.79000        55.76500        40.89000        31.32000          3.37500      0.4       DN.ASU      KO.KDZE
       24.63000        55.33000        38.88000        31.72000          3.69000      0.1       DN.ASU      KO.KIZT
       24.63000        55.33000        37.48000        35.83000          3.75500      0.1       DN.ASU      KO.KOZT
       24.63000        55.33000        40.99000        39.77000          3.78000      0.1       DN.ASU      KO.KTUT
       24.63000        55.33000        38.20000        32.36000          3.66000      0.1       DN.ASU      KO.LADK
       24.84333        55.91000        40.85500        29.88000          3.42250      0.3       DN.ASU      KO.SILT
       24.63000        55.33000        39.26500        29.22000          3.80000      0.2       DN.ASU      KO.SIMA
       24.63000        55.33000        38.15000        41.20000          3.79000      0.1       DN.ASU      KO.SVAN
       24.63000        55.33000        39.45000        31.52000          3.69000      0.1       DN.ASU      KO.SVRH
       24.79000        55.76500        40.36000        36.93500          3.64000      0.0       DN.ASU      KO.TOKT
       24.63000        55.33000        43.10000        70.51000          3.59000      0.1       DN.ASU      KZ.KKAR
       11.53000        42.85000        37.07000        25.53000          3.66000      0.1        G.ATD       GE.APE
       11.53000        42.84850        31.62595        35.00385          3.73500      0.0        G.ATD      GE.BGIO
       11.53000        42.84700        37.84330        30.50930          3.79500      0.1        G.ATD       GE.ISP
       11.53000        42.85000        34.53000        69.08500          3.68000      0.1        G.ATD       GE.KBU
       11.53000        42.85000        12.19000        53.99000          3.45000      0.1        G.ATD      GE.SOCY
       11.53000        42.85000        35.11000        26.22000          3.83000      0.1        G.ATD       GE.ZKR
       11.53000        42.85000        41.15000        25.54000          3.72500      0.1        G.ATD       HL.RDO
       11.53000        42.84700        32.79900        52.80800          3.61000      0.1        G.ATD      IB.NASN
       11.53000        42.84700        36.67000        48.68500          3.59000      0.1        G.ATD      IB.ZNJK
       11.53000        42.84700        43.95530        42.68630          3.69000      0.1        G.ATD       II.KIV
       11.53000        42.84700        23.52250        45.50320          3.69000      0.1        G.ATD      II.RAYN
       11.53000        42.84850        36.72330        45.37770          3.42000      0.4        G.ATD      IQ.KEHH
       11.53000        42.84700        33.78740        48.17750          3.36000      0.1        G.ATD       IR.DOB
       11.53000        42.84700        34.82200        49.13900          3.51000      0.1        G.ATD      IR.HAGD
       11.53000        42.85000        29.14000        58.45000          3.98000      0.1        G.ATD      IR.KBAM
       11.53000        42.85000        37.23000        49.63000          3.17000      0.1        G.ATD      IR.RST1
       11.53000        42.85000        27.40000        62.40000          3.73000      0.1        G.ATD      IR.SRVN
       11.53000        42.84725        33.03008        35.42607          3.74000      0.0        G.ATD       IS.GEM
       11.53000        42.84700        30.90600        34.39800          3.74000      0.1        G.ATD      IS.KZIT
       11.53000        42.84850        32.39750        35.49750          3.67500      0.2        G.ATD      IS.MMLI
       11.53000        42.85000        39.87000        32.79000          3.69500      0.1        G.ATD      IU.ANTO
       11.53000        42.84850        40.06400        44.49050          3.70000      0.0        G.ATD       IU.GNI
       11.53000        42.84700        39.57550        42.99200          3.73000      0.1        G.ATD      KO.AGRB
       11.53000        42.85000        40.57250        28.94250          3.66125      0.0        G.ATD      KO.ARMT
       11.53000        42.85000        37.46000        30.59000          3.60000      0.1        G.ATD       KO.BCK
       11.53000        42.85000        41.21000        28.64000          3.59000      0.0        G.ATD      KO.BGKT
       11.53000        42.85000        38.39000        27.04000          3.69000      0.1        G.ATD      KO.BLCB
       11.53000        42.85000        37.06000        27.31000          3.70000      0.1        G.ATD      KO.BODT
       11.53000        42.85000        41.96000        34.00000          3.58000      0.1        G.ATD       KO.BZK
       11.53000        42.85000        41.13000        27.74000          3.67000      0.1        G.ATD      KO.CRLT
       11.53000        42.85000        38.57000        37.48000          3.78000      0.1        G.ATD      KO.DARE
       11.53000        42.85000        41.65000        35.26000          3.72000      0.1        G.ATD      KO.DIKM
       11.53000        42.85000        39.07000        26.91000          3.71500      0.1        G.ATD       KO.DKL
       11.53000        42.85000        40.35000        27.86000          3.61500      0.1        G.ATD       KO.EDC
       11.53000        42.85000        36.75000        29.91000          3.72000      0.1        G.ATD       KO.ELL
       11.53000        42.85000        39.59000        39.72000          3.80000      0.1        G.ATD      KO.ERZN
       11.53000        42.85000        36.64000        29.08000          3.71000      0.1        G.ATD      KO.FETY
       11.53000        42.85000        37.17000        37.21000          3.81000      0.1        G.ATD       KO.GAZ
       11.53000        42.84900        40.36400        30.38187          3.38667      0.3        G.ATD      KO.GULT
       11.53000        42.85000        38.55000        42.03000          3.77000      0.1        G.ATD      KO.GURO
       11.53000        42.85000        36.24000        33.69000          3.68000      0.1        G.ATD       KO.IKL
       11.53000        42.84700        39.36920        33.71240          3.66000      0.1        G.ATD      KO.KAMT
       11.53000        42.85000        39.31000        41.05000          3.84000      0.1        G.ATD      KO.KARO
       11.53000        42.84700        38.88080        31.71630          3.72000      0.1        G.ATD      KO.KIZT
       11.53000        42.85000        37.49500        36.36500          3.67000      0.0        G.ATD      KO.KMRS
       11.53000        42.85000        37.48000        35.83000          3.68000      0.1        G.ATD      KO.KOZT
       11.53000        42.85000        36.57000        35.38000          3.70000      0.1        G.ATD      KO.KRTS
       11.53000        42.85000        40.99000        39.77000          3.77000      0.1        G.ATD      KO.KTUT
       11.53000        42.85000        41.08000        36.05000          3.65000      0.1        G.ATD       KO.KVT
       11.53000        42.85000        38.20000        32.36000          3.74000      0.1        G.ATD      KO.LADK
       11.53000        42.85000        35.28000        33.53000          3.73500      0.1        G.ATD       KO.LFK
       11.53000        42.85000        36.87000        34.52000          3.73000      0.1        G.ATD      KO.MERS
       11.53000        42.85000        40.40000        37.33000          3.80000      0.1        G.ATD      KO.RSDY
       11.53000        42.85000        42.02000        35.21000          3.67000      0.1        G.ATD      KO.SNOP
       11.53000        42.85000        37.44000        38.82000          3.73000      0.1        G.ATD      KO.URFA
       11.53000        42.85000        38.51000        43.41000          3.72000      0.1        G.ATD      KO.VANB
