       lat_sta1        lon_sta1        lat_sta2        lon_sta2            vg        err-vg     sta1         sta2
       28.86400        51.29500        35.82995        51.25760          2.74000      0.0      IB.AHRM      IB.CHTH
       24.06000        55.75000        24.94000        52.85000          2.64000      0.1       AE.ALN       AE.JRN
       24.06000        55.75000        26.05000        56.14000          2.91000      0.1       AE.ALN       AE.SHM
       24.34500        55.54000        11.53000        42.85000          3.06500      0.1       AE.ALN        G.ATD
       24.06000        55.75000        36.72000        25.49500          3.17750      0.0       AE.ALN       GE.APE
       24.25000        55.61000        35.11667        33.23333          3.00500      0.1       AE.ALN       GE.CSS
       24.06000        55.75000        29.85500        34.99000          2.91000      0.0       AE.ALN       GE.EIL
       24.06000        55.75000        34.53000        69.08500          2.82500      0.0       AE.ALN       GE.KBU
       24.06000        55.75000        36.37000        25.46000          3.16000      0.1       AE.ALN      GE.SANT
       24.06000        55.75000        12.19000        53.99000          3.25000      0.1       AE.ALN      GE.SOCY
       24.06000        55.75000        35.11000        26.22000          2.72000      0.1       AE.ALN       GE.ZKR
       24.06000        55.75000        41.41000        43.49000          2.74000      0.1       AE.ALN       GO.AKH
       24.06000        55.75000        42.59000        43.45000          2.74000      0.1       AE.ALN       GO.ONI
       24.25000        55.61000        36.58667        28.11667          2.90500      0.1       AE.ALN       HL.ARG
       24.06000        55.75000        41.15000        25.54000          2.79500      0.1       AE.ALN       HL.RDO
       24.25000        55.61000        40.74667        25.83000          2.77333      0.1       AE.ALN       HT.ALN
       24.06000        55.75000        28.86000        51.30000          2.64500      0.1       AE.ALN      IB.AHRM
       24.06000        55.75000        32.80000        52.81000          2.60000      0.1       AE.ALN      IB.NASN
       24.06000        55.75000        43.96000        42.69000          2.77000      0.1       AE.ALN       II.KIV
       24.06000        55.75000        23.52000        45.50000          2.90000      0.1       AE.ALN      II.RAYN
       24.06000        55.75000        33.43000        59.02000          2.81000      0.1       AE.ALN      IR.AFRZ
       24.06000        55.75000        31.33000        48.64000          2.92000      0.1       AE.ALN      IR.AHWZ
       24.06000        55.75000        31.67000        49.29000          2.50000      0.1       AE.ALN      IR.AMIS
       24.06000        55.75000        33.19000        53.73000          3.01000      0.1       AE.ALN      IR.ANAR
       24.06000        55.75000        34.47000        47.86000          2.59500      0.1       AE.ALN       IR.BZA
       24.06000        55.75000        29.86000        57.54000          2.94000      0.1       AE.ALN      IR.CHMN
       24.06000        55.75000        32.68000        47.28000          2.38000      0.1       AE.ALN      IR.DHL1
       24.06000        55.75000        34.81000        46.67500          2.62750      0.1       AE.ALN       IR.DHR
       24.06000        55.75000        27.40000        56.17000          2.63500      0.1       AE.ALN      IR.GENO
       24.06000        55.75000        34.82000        49.14000          2.64500      0.1       AE.ALN      IR.HAGD
       24.06000        55.75000        35.44000        51.28000          2.70000      0.1       AE.ALN       IR.HSB
       24.06000        55.75000        29.14000        58.45000          2.91500      0.1       AE.ALN      IR.KBAM
       24.06000        55.75000        34.27000        47.04000          2.67000      0.1       AE.ALN      IR.KCHF
       24.06000        55.75000        30.38000        56.48000          2.66500      0.1       AE.ALN      IR.KHGB
       24.06000        55.75000        31.01000        51.59000          2.59000      0.1       AE.ALN      IR.KLNJ
       24.06000        55.75000        33.52000        48.38000          2.77500      0.1       AE.ALN       IR.KMR
       24.06000        55.75000        33.97000        52.14000          2.63000      0.1       AE.ALN      IR.KRSH
       24.06000        55.75000        27.67000        54.37000          2.46000      0.1       AE.ALN      IR.LAR1
       24.06000        55.75000        34.92000        46.96000          2.67000      0.1       AE.ALN       IR.LIN
       24.06000        55.75000        27.34000        53.16000          2.45000      0.1       AE.ALN      IR.LMD1
       24.06000        55.75000        36.77000        45.71000          2.55500      0.1       AE.ALN      IR.MAHB
       24.06000        55.75000        37.24000        55.39000          2.70000      0.1       AE.ALN       IR.MND
       24.06000        55.75000        25.36000        61.14000          2.81000      0.1       AE.ALN      IR.NGCH
       24.06000        55.75000        29.64000        56.73000          2.68500      0.1       AE.ALN      IR.NGRK
       24.06000        55.75000        31.39000        60.05000          2.87000      0.1       AE.ALN      IR.NHDN
       24.06000        55.75000        35.71000        49.58000          2.64500      0.1       AE.ALN      IR.QABG
       24.06000        55.75000        36.43000        50.65000          2.65000      0.1       AE.ALN      IR.QALM
       24.06000        55.75000        36.50000        49.17000          2.63500      0.1       AE.ALN      IR.QSDN
       24.06000        55.75000        36.39000        57.61000          2.83000      0.1       AE.ALN      IR.SBZV
       24.06000        55.75000        34.35000        52.24000          2.72000      0.1       AE.ALN       IR.SFB
       24.06000        55.75000        29.64000        52.52000          2.54000      0.1       AE.ALN       IR.SHI
       24.06000        55.75000        27.40000        62.40000          2.49000      0.1       AE.ALN      IR.SRVN
       24.06000        55.75000        35.27000        60.33000          2.81000      0.1       AE.ALN      IR.TBJM
       24.06000        55.75000        33.61000        57.12000          2.78000      0.1       AE.ALN      IR.TKDS
       24.06000        55.75000        33.96000        56.61000          2.84500      0.1       AE.ALN      IR.TNSJ
       24.06000        55.75000        33.03000        56.69000          2.72500      0.1       AE.ALN      IR.TPRV
       24.06000        55.75000        29.40000        60.81000          2.75500      0.1       AE.ALN      IR.ZHDN
       24.06000        55.75000        31.53000        34.92000          2.94500      0.1       AE.ALN      IS.AMAZ
       24.06000        55.75000        33.02823        35.41824          2.85718      0.0       AE.ALN       IS.GEM
       24.06000        55.75000        30.91000        34.40000          3.04000      0.1       AE.ALN      IS.KZIT
       24.06000        55.75000        32.44000        35.42000          2.92500      0.1       AE.ALN      IS.MMLI
       24.34500        55.54000         8.90000        38.68000          3.00000      0.0       AE.ALN      IU.FURI
       24.06000        55.75000        40.06500        44.49000          2.73250      0.0       AE.ALN       IU.GNI
       24.44000        55.47000        40.61667        29.24167          2.78166      0.1       AE.ALN      KO.ADVT
       24.06000        55.75000        39.45000        33.07000          2.78000      0.1       AE.ALN      KO.AFSR
       24.06000        55.75000        39.36000        42.77000          2.55500      0.0       AE.ALN      KO.AGRB
       24.06000        55.75000        38.42000        43.19500          2.55500      0.1       AE.ALN      KO.AKDM
       24.27375        55.59250        40.76875        28.59875          2.76500      0.1       AE.ALN      KO.ARMT
       24.06000        55.75000        37.95000        27.89000          3.06500      0.1       AE.ALN      KO.AYDB
       24.34500        55.54000        40.01500        27.59000          2.79000      0.0       AE.ALN      KO.BALB
       24.06000        55.75000        37.10500        30.25000          2.80000      0.1       AE.ALN       KO.BCK
       24.34500        55.54000        41.25750        28.32750          2.69500      0.1       AE.ALN      KO.BGKT
       24.06000        55.75000        39.15000        40.86500          2.76500      0.2       AE.ALN      KO.BNGB
       24.06000        55.75000        37.06000        27.31000          2.89500      0.1       AE.ALN      KO.BODT
       24.06000        55.75000        41.96000        34.00000          2.76000      0.1       AE.ALN       KO.BZK
       24.06000        55.75000        40.61000        33.62000          2.76000      0.1       AE.ALN      KO.CANT
       24.20250        55.64500        37.08000        35.50250          2.87750      0.0       AE.ALN      KO.CEYT
       24.06000        55.75000        41.10000        40.76000          2.55500      0.1       AE.ALN      KO.CHOM
       24.06000        55.75000        39.14000        43.92000          2.60500      0.1       AE.ALN      KO.CLDR
       24.34500        55.54000        40.39500        34.12500          2.78500      0.0       AE.ALN      KO.CORM
       24.25000        55.61000        41.44667        28.00667          2.70666      0.0       AE.ALN      KO.CTYL
       24.06000        55.75000        37.25000        43.61000          2.61000      0.1       AE.ALN      KO.CUKT
       24.44000        55.47000        36.95000        28.00333          2.82666      0.0       AE.ALN      KO.DALY
       24.06000        55.75000        38.57000        37.48000          2.75000      0.1       AE.ALN      KO.DARE
       24.06000        55.75000        36.73000        27.58000          2.97500      0.1       AE.ALN       KO.DAT
       24.06000        55.75000        41.65000        35.26000          2.76000      0.1       AE.ALN      KO.DIKM
       24.06000        55.75000        37.95000        40.14000          2.68000      0.1       AE.ALN      KO.DYBB
       24.44000        55.47000        40.47000        27.26667          2.83166      0.1       AE.ALN       KO.EDC
       24.34500        55.54000        36.69500        29.49500          2.84500      0.0       AE.ALN       KO.ELL
       24.34500        55.54000        35.88500        33.93000          2.88250      0.1       AE.ALN      KO.EREN
       24.20250        55.64500        40.51250        26.21250          2.83625      0.1       AE.ALN      KO.ERIK
       24.06000        55.75000        39.59000        39.72000          2.78000      0.1       AE.ALN      KO.ERZN
       24.06000        55.75000        40.92000        38.73000          2.64000      0.1       AE.ALN      KO.ESPY
       24.25000        55.61000        40.13000        26.33000          2.78666      0.0       AE.ALN       KO.EZN
       24.34500        55.54000        36.89000        28.68500          2.89750      0.0       AE.ALN      KO.FETY
       24.06000        55.75000        40.19000        25.90000          2.67500      0.1       AE.ALN      KO.GADA
       24.06000        55.75000        37.17000        37.21000          2.75000      0.1       AE.ALN       KO.GAZ
       24.06000        55.75000        39.24500        29.43500          2.62750      0.0       AE.ALN      KO.GEDZ
       24.30429        55.57000        40.80714        29.14571          2.75500      0.1       AE.ALN      KO.GEMT
       24.48750        55.43500        40.55750        29.82500          2.76000      0.0       AE.ALN      KO.GULT
       24.06000        55.75000        38.55000        42.03000          2.60500      0.1       AE.ALN      KO.GURO
       24.06000        55.75000        36.24000        33.69000          2.87000      0.1       AE.ALN       KO.IKL
       24.06000        55.75000        39.45000        38.57000          2.78500      0.1       AE.ALN      KO.ILIC
       24.34500        55.54000        39.41000        33.39000          2.68250      0.1       AE.ALN      KO.KAMT
       24.06000        55.75000        37.06500        34.78500          2.82000      0.1       AE.ALN      KO.KARA
       24.06000        55.75000        40.62000        43.09000          2.66500      0.1       AE.ALN      KO.KARS
       24.06000        55.75000        38.88000        31.72000          2.83000      0.1       AE.ALN      KO.KIZT
       24.06000        55.75000        37.51000        36.90000          2.81000      0.1       AE.ALN      KO.KMRS
       24.06000        55.75000        38.07500        32.36000          2.81500      0.1       AE.ALN      KO.KONT
       24.06000        55.75000        40.27500        42.10000          2.56500      0.0       AE.ALN      KO.KOPR
       24.34500        55.54000        40.95500        39.25000          2.68500      0.1       AE.ALN      KO.KTUT
       24.06000        55.75000        38.79500        28.82000          2.52500      0.3       AE.ALN      KO.KULA
       24.06000        55.75000        41.85000        32.74000          2.80000      0.1       AE.ALN      KO.KURC
       24.34500        55.54000        41.36500        35.65500          2.82000      0.2       AE.ALN       KO.KVT
       24.06000        55.75000        35.11000        32.84000          2.91000      0.1       AE.ALN       KO.LEF
       24.06000        55.75000        39.89000        32.76000          2.87000      0.1       AE.ALN       KO.LOD
       24.34500        55.54000        38.44000        37.95500          2.82500      0.1       AE.ALN      KO.MALT
       24.48750        55.43500        40.51250        26.83000          2.76250      0.0       AE.ALN      KO.MRMT
       24.34500        55.54000        41.74000        27.13000          2.44500      0.4       AE.ALN      KO.PHSR
       24.44000        55.47000        40.75333        26.58000          2.80666      0.0       AE.ALN       KO.RKY
       24.06000        55.75000        40.16000        37.16000          2.66500      0.1       AE.ALN      KO.RSDY
       24.34500        55.54000        38.63000        36.13500          2.67000      0.0       AE.ALN      KO.SARI
       24.06000        55.75000        40.56000        42.35000          2.60000      0.1       AE.ALN      KO.SENK
       24.06000        55.75000        38.55000        30.55000          2.71500      0.1       AE.ALN      KO.SHUT
       24.44000        55.47000        41.19000        28.97333          2.75166      0.1       AE.ALN      KO.SILT
       24.06000        55.75000        42.02000        35.21000          2.69500      0.1       AE.ALN      KO.SNOP
       24.06000        55.75000        38.20000        33.52000          2.76000      0.1       AE.ALN      KO.SULT
       24.06000        55.75000        38.15000        41.20000          2.69000      0.1       AE.ALN      KO.SVAN
       24.34500        55.54000        38.34500        38.87000          2.88000      0.1       AE.ALN      KO.SVRC
       24.06000        55.75000        39.45000        31.52000          2.77000      0.1       AE.ALN      KO.SVRH
       24.44000        55.47000        36.65333        35.77333          2.85666      0.0       AE.ALN      KO.TAHT
       24.34500        55.54000        40.70000        36.29500          2.79500      0.0       AE.ALN      KO.TOKT
       24.34500        55.54000        39.30000        41.00000          2.61000      0.0       AE.ALN      KO.VRTB
       24.34500        55.54000        39.51500        40.13000          2.68000      0.1       AE.ALN      KO.YEDI
       24.48750        55.43500        37.36250        27.81750          2.92375      0.1       AE.ALN       KO.YER
       24.34500        55.54000        39.91000        34.97500          2.80000      0.0       AE.ALN       KO.YOZ
       24.34500        55.54000        39.48000        71.80000          2.70500      0.1       AE.ALN       KR.DRK
       24.06000        55.75000        49.26000        59.94000          2.73000      0.1       AE.ALN     KZ.ABKAR
       24.06000        55.75000        47.64000        25.20000          2.98000      0.1       AE.ALN     RO.BUR31
       24.06000        55.75000        39.00000        70.32000          2.80500      0.1       AE.ALN      TJ.GARM
       24.06000        55.75000        39.28000        67.72000          2.98000      0.1       AE.ALN      TJ.GEZN
       24.34500        55.54000        38.22000        69.33000          2.90250      0.0       AE.ALN      TJ.IGRN
       24.06000        55.75000        37.53000        71.66000          2.87000      0.1       AE.ALN     TJ.MANEM
       24.06000        55.75000        37.56000        68.12000          2.84000      0.1       AE.ALN      TJ.SHAA
       24.06000        55.75000        23.76000        53.88000          2.63500      0.1       AE.ALN      UE.MZWR
       24.06000        55.75000        24.07000        51.69000          2.72500      0.1       AE.ALN      UE.SLWR
       24.06000        55.75000        38.57000        34.51000          2.71500      0.1       AE.ALN      YB.AT31
       24.94000        52.85000        25.37000        56.16000          2.58500      0.1       AE.JRN       AE.MSF
       24.94000        52.85000        26.05000        56.14000          2.61000      0.1       AE.JRN       AE.SHM
       24.94000        52.85000        25.53000        55.66000          2.36000      0.1       AE.JRN       AE.UMQ
       24.94000        52.85000        24.63000        55.33000          2.72000      0.1       AE.JRN       DN.ASU
       24.94000        52.85000        11.53000        42.85000          2.92000      0.1       AE.JRN        G.ATD
       24.94000        52.85000        34.96000        33.33000          2.97000      0.1       AE.JRN       GE.CSS
       24.94000        52.85000        29.70000        35.00000          3.05000      0.0       AE.JRN       GE.EIL
       24.94000        52.85000        34.53000        69.08500          2.73500      0.0       AE.JRN       GE.KBU
       24.94000        52.85000        35.11000        26.22000          2.58000      0.1       AE.JRN       GE.ZKR
       24.94000        52.85000        36.51500        28.38500          2.77000      0.1       AE.JRN       HL.ARG
       24.94000        52.85000        41.15000        25.54000          2.93500      0.1       AE.JRN       HL.RDO
       24.94000        52.85000        40.54500        25.97500          2.52500      0.4       AE.JRN       HT.ALN
       24.94000        52.85000        28.86000        51.30000          2.63000      0.1       AE.JRN      IB.AHRM
       24.94000        52.85000        43.96000        42.69000          2.77000      0.1       AE.JRN       II.KIV
       24.94000        52.85000        23.52000        45.50000          2.87000      0.1       AE.JRN      II.RAYN
       24.94000        52.85000        24.95000        56.20000          2.75500      0.1       AE.JRN      II.UOSS
       24.94000        52.85000        33.43000        59.02000          2.69500      0.1       AE.JRN      IR.AFRZ
       24.94000        52.85000        31.67000        49.29000          2.57000      0.1       AE.JRN      IR.AMIS
       24.94000        52.85000        33.19000        53.73000          2.66500      0.1       AE.JRN      IR.ANAR
       24.94000        52.85000        27.45000        56.54000          2.60000      0.1       AE.JRN       IR.BNB
       24.94000        52.85000        29.86000        57.54000          2.54500      0.1       AE.JRN      IR.CHMN
       24.94000        52.85000        34.70000        46.39000          2.56000      0.1       AE.JRN       IR.DHR
       24.94000        52.85000        27.40000        56.17000          2.42000      0.1       AE.JRN      IR.GENO
       24.94000        52.85000        34.82000        49.14000          2.60500      0.1       AE.JRN      IR.HAGD
       24.94000        52.85000        35.44000        51.28000          2.80000      0.1       AE.JRN       IR.HSB
       24.94000        52.85000        30.38000        56.48000          2.58000      0.1       AE.JRN      IR.KHGB
       24.94000        52.85000        27.67000        54.37000          2.39500      0.1       AE.JRN      IR.LAR1
       24.94000        52.85000        34.92000        46.96000          2.53000      0.1       AE.JRN       IR.LIN
       24.94000        52.85000        27.34000        53.16000          2.47000      0.1       AE.JRN      IR.LMD1
       24.94000        52.85000        29.64000        56.73000          2.49000      0.1       AE.JRN      IR.NGRK
       24.94000        52.85000        36.50000        49.17000          2.69000      0.1       AE.JRN      IR.QSDN
       24.94000        52.85000        29.64000        52.52000          2.49000      0.1       AE.JRN       IR.SHI
       24.94000        52.85000        27.40000        62.40000          2.56000      0.1       AE.JRN      IR.SRVN
       24.94000        52.85000        38.06000        46.33000          3.28000      0.1       AE.JRN      IR.TABZ
       24.94000        52.85000        33.61000        57.12000          2.68500      0.1       AE.JRN      IR.TKDS
       24.94000        52.85000        33.03000        56.69000          2.67000      0.1       AE.JRN      IR.TPRV
       24.94000        52.85000        31.53000        34.92000          2.92000      0.1       AE.JRN      IS.AMAZ
       24.94000        52.85000        33.03636        35.42727          2.92227      0.0       AE.JRN       IS.GEM
       24.94000        52.85000        32.44000        35.42000          2.93000      0.1       AE.JRN      IS.MMLI
       24.94000        52.85000         8.90000        38.68000          3.08000      0.1       AE.JRN      IU.FURI
       24.94000        52.85000        40.06500        44.49000          2.70750      0.0       AE.JRN       IU.GNI
       24.94000        52.85000        40.43000        29.74000          2.78000      0.1       AE.JRN      KO.ADVT
       24.94000        52.85000        38.42000        43.19500          2.58000      0.1       AE.JRN      KO.AKDM
       24.94000        52.85000        37.95000        27.89000          2.86000      0.1       AE.JRN      KO.AYDB
       24.94000        52.85000        39.95000        28.11000          2.76750      0.1       AE.JRN      KO.BALB
       24.94000        52.85000        38.99000        40.68000          2.50000      0.1       AE.JRN      KO.BNGB
       24.94000        52.85000        41.96000        34.00000          2.74000      0.1       AE.JRN       KO.BZK
       24.94000        52.85000        37.02000        35.65333          2.82500      0.1       AE.JRN      KO.CEYT
       24.94000        52.85000        41.24000        28.51000          2.74000      0.1       AE.JRN      KO.CTKS
       24.94000        52.85000        36.82000        28.65000          2.85000      0.1       AE.JRN      KO.DALY
       24.94000        52.85000        41.65000        35.26000          2.66000      0.1       AE.JRN      KO.DIKM
       24.94000        52.85000        39.07000        26.91000          2.71000      0.1       AE.JRN       KO.DKL
       24.94000        52.85000        36.75000        29.91000          2.80000      0.1       AE.JRN       KO.ELL
       24.94000        52.85000        35.53000        34.17000          2.89000      0.1       AE.JRN      KO.EREN
       24.94000        52.85000        40.43000        26.20500          2.81500      0.0       AE.JRN      KO.ERIK
