       lat_sta1        lon_sta1        lat_sta2        lon_sta2            vg        err-vg     sta1         sta2
       11.00500        39.40000        36.42500        28.60000          1.88250      0.2      AF.DESE       HL.ARG
       11.11800        39.63500        35.90800        51.12600          2.77000      0.3      AF.DESE      IB.CHTH
       11.12000        39.63000        36.67000        48.69000          2.44000      0.3      AF.DESE      IB.ZNJK
       11.11800        39.63500        30.37550        56.47670          2.56000      0.3      AF.DESE      IR.KHGB
       11.11800        39.63500         8.89520        38.67980          2.65000      0.3      AF.DESE      IU.FURI
       11.22817        39.72125        40.57110        29.94236          2.04042      0.3      AF.DESE      KO.ADVT
       10.88867        39.73333        41.43990        35.21327          2.14667      0.4      AF.DESE      KO.DIKM
       11.21333        40.13000        40.53667        27.48667          1.99667      0.4      AF.DESE      KO.MRMT
       11.12000        39.63000        39.48000        71.80000          2.82000      0.3      AF.DESE       KR.DRK
       11.11800        39.63500        38.56880        68.78100          2.01000      0.3      AF.DESE      TJ.DUSH
       11.11800        39.63500        39.00000        70.31600          2.12000      0.3      AF.DESE      TJ.GARM
       11.40000        39.27500        37.53000        71.66000          2.69000      0.4      AF.DESE     TJ.MANEM
       11.12000        39.63500        13.64000        44.79000          2.53500      0.2      AF.DESE      XW.ADBA
       11.12000        39.63000        12.78000        44.98000          2.29500      0.3      AF.DESE      XW.ADEN
       11.12000        39.63500        15.47000        43.20000          2.18250      0.0      AF.DESE      XW.ANID
       11.12000        39.63333        13.75333        44.76333          2.48167      0.1      AF.DESE      XW.DALA
       11.12000        39.63000        15.44000        50.95000          2.45000      0.3      AF.DESE      XW.FASH
       11.12000        39.63000        15.78500        52.15000          2.91000      0.4      AF.DESE      XW.GHDI
       11.12000        39.63000        17.32000        52.11000          2.51000      0.3      AF.DESE      XW.HATT
       11.12000        39.63000        13.81000        43.25000          2.50000      0.3      AF.DESE      XW.KHAW
       11.15500        39.82500        16.55500        52.76500          2.34000      0.5      AF.DESE      XW.LUSA
       11.12000        39.63000        13.31000        43.26000          2.24500      0.3      AF.DESE      XW.MOKA
       11.12000        39.63500        15.39000        44.21000          2.57000      0.5      AF.DESE      XW.SANA
       11.12000        39.63000        14.80000        43.44000          2.46000      0.3      AF.DESE      XW.SUGH
       11.12000        39.63000        15.48000        43.72000          2.44000      0.3      AF.DESE      XW.TAWI
       11.12000        39.63000        14.94000        44.28000          2.48000      0.3      AF.DESE      XW.YSLE
       11.12000        39.63000        15.73000        43.02000          2.49000      0.3      AF.DESE      XW.ZUWA
       11.14800        39.78000        40.38800        30.61800          2.03400      0.4      AF.DESE      YH.DB01
       11.11800        39.63500        39.84200        35.36600          2.37000      0.3      AF.DESE      YL.INSU
       11.16725        39.61687        40.75475        35.48187          2.05625      0.5      AF.DESE      YL.KARA
       11.03760        39.99300        40.83820        34.04660          2.38400      0.6      AF.DESE      YL.KGAC
       11.11800        39.63500        41.59000        34.33200          2.29000      0.3      AF.DESE      YL.KUYL
       11.28133        40.13583        40.96600        32.98000          2.21500      0.6      AF.DESE      YL.SEYH
       11.29600        39.87500        41.46300        35.58100          2.10167      0.5      AF.DESE      YL.TEPE
       11.11933        39.63500        12.48107        40.31813          2.55667      0.2      AF.DESE      YZ.TERE
       11.12000        39.63500        12.41000        40.60000          2.43750      0.0      AF.DESE      ZE.ALEE
       11.12000        39.63000        12.64000        40.36000          2.49000      0.3      AF.DESE      ZE.BARE
       11.12000        39.63333        12.17000        41.19000          2.71833      0.0      AF.DESE      ZE.BERE
       11.12000        39.63500        11.60000        40.02000          2.52750      0.0      AF.DESE      ZE.CHIE
       11.12000        39.63000        11.70000        40.96333          2.35667      0.3      AF.DESE      ZE.DAME
       11.12000        39.63500        12.33000        40.27000          3.08500      0.0      AF.DESE      ZE.DIGE
       11.12000        39.63333        12.07000        40.32000          3.00333      0.1      AF.DESE      ZE.FINE
       11.12000        39.63333        11.61000        40.89000          2.29833      0.2      AF.DESE      ZE.HARE
       11.12000        39.63000        11.42000        40.77000          2.79000      0.1      AF.DESE      ZE.MILE
       11.11971        39.63216        11.79321        41.01204          2.56928      0.0      AF.DESE      ZE.SEME
       11.12000        39.63500        12.41000        41.19000          2.70000      0.0      AF.DESE      ZE.SILE
       11.12000        39.63000        12.74000        41.14000          2.77000      0.3      AF.DESE      ZE.SULE
       11.12000        39.63500        11.12000        40.76000          2.55500      0.0      AF.DESE      ZF.ADTE
       11.12000        39.63000        13.63000        38.98000          2.63000      0.3      AF.DESE      ZF.ADYE
       11.12000        39.63500        10.89000        39.17000          2.45000      0.1      AF.DESE      ZF.AKEE
       11.12000        39.63333        11.56000        41.44000          2.20667      0.1      AF.DESE      ZF.ASYE
       11.12000        39.63000         8.99000        40.17000          2.34000      0.3      AF.DESE      ZF.AWSE
       11.12000        39.63000        10.38000        42.57000          2.46000      0.3      AF.DESE      ZF.BOBE
       11.12000        39.63333        11.19000        40.02000          2.62833      0.0      AF.DESE      ZF.BTIE
       11.12000        39.63000        11.91000        41.57000          2.55000      0.3      AF.DESE      ZF.DICE
       11.12000        39.63500        11.26000        40.38000          2.17000      0.3      AF.DESE      ZF.ELLE
       11.12000        39.63500        11.68000        38.92000          2.98000      0.0      AF.DESE      ZF.GASE
       11.12000        39.63000         9.31000        42.10000          2.55000      0.3      AF.DESE      ZF.HYNE
       11.12000        39.63500        12.15000        39.63000          2.75750      0.2      AF.DESE      ZF.KOBE
       11.12000        39.63500        10.43000        39.93000          2.56000      0.0      AF.DESE      ZF.KORE
       11.12000        39.63500        12.03000        39.04000          2.56500      0.0      AF.DESE      ZF.LALE
       11.12000        39.63333        12.05000        41.93000          2.32333      0.1      AF.DESE      ZF.LYDE
       11.12000        39.63333        12.78000        39.53000          2.48333      0.0      AF.DESE      ZF.MAYE
       11.12000        39.63000         9.24000        40.76000          2.63000      0.3      AF.DESE      ZF.MISE
       11.12000        39.63500         9.38000        41.47000          2.41000      0.0      AF.DESE      ZF.QATE
       11.12000        39.63500        12.62000        39.03000          2.45250      0.0      AF.DESE      ZF.SEKE
       11.12000        39.63000        13.20000        39.21000          2.51000      0.3      AF.DESE      ZF.SMRE
       11.12000        39.63000        11.96000        41.31000          2.30000      0.0      AF.DESE      ZF.SRDE
       11.12000        39.63500        11.82000        39.59000          2.71250      0.0      AF.DESE      ZF.WLDE
       11.12000        39.63500        11.51000        39.61000          2.87500      0.4      AF.DESE      ZF.WUCE
       11.12000        39.63500        11.86000        38.00000          2.53500      0.0      AF.DESE      ZF.YAYE
       11.12000        39.63000        11.32000        40.57000          2.39000      0.3      AF.DESE      ZK.AD01
       11.12000        39.63000        11.35000        40.69000          2.45000      0.3      AF.DESE      ZK.AD02
       11.12000        39.63000        11.73000        40.99000          2.19000      0.3      AF.DESE      ZK.AD07
       11.12000        39.63000        11.82000        41.05000          2.57000      0.3      AF.DESE      ZK.AD09
       11.12000        39.63000        11.90000        41.14000          2.61000      0.3      AF.DESE      ZK.AD10
       11.12000        39.63000        11.94000        41.45000          2.30000      0.3      AF.DESE      ZK.AD14
       11.12000        39.63000        11.87000        41.75000          2.40333      0.0      AF.DESE      ZK.AD15
       11.12000        39.63000        11.82000        41.75000          2.36000      0.3      AF.DESE      ZK.AD16
       11.12000        39.63000        11.74000        41.84000          2.52000      0.3      AF.DESE      ZK.AD17
       11.12000        39.63000        11.91000        41.79000          2.40000      0.3      AF.DESE      ZK.AD18
       11.12000        39.63000        12.49000        40.98000          2.65000      0.3      AF.DESE      ZR.KOZE
       11.12000        39.63000        11.99000        40.70000          2.83000      0.3      AF.DESE      ZR.LULE
       11.12000        39.63500        12.04000        40.98000          2.63250      0.0      AF.DESE      ZR.SAHE
       24.63000        55.33000        41.39000        44.40000          2.43000      0.3       DN.ASU      GO.KZRT
       24.63000        55.33000        32.68000        47.28000          2.08000      0.3       DN.ASU      IR.DHL1
       24.63000        55.33000        33.79000        48.18000          2.83000      0.3       DN.ASU       IR.DOB
       24.63000        55.33000        28.50000        53.58000          2.83000      0.3       DN.ASU      IR.JHRM
       24.63000        55.33000        29.36000        34.96000          2.67500      0.3       DN.ASU      JS.DRHJ
       24.63000        55.33000        41.31000        31.44000          2.14000      0.3       DN.ASU      KO.KDZE
       11.53000        42.84700        37.65900        56.08900          2.04500      0.3        G.ATD      IB.MRVT
       11.53000        42.84700        36.00900        56.01300          2.21000      0.3        G.ATD      IB.SHRO
       11.53000        42.84700        36.67000        48.68500          2.12000      0.3        G.ATD      IB.ZNJK
       11.53000        42.85000        16.22000        52.21000          2.07000      0.3        G.ATD      XW.GHAY
       11.53000        42.85000        15.64000        52.16000          2.93000      0.3        G.ATD      XW.GHDI
       11.53000        42.85000        13.12000        43.87000          2.30000      0.3        G.ATD      XW.HAKI
       11.53000        42.85000        14.71000        44.35000          2.24000      0.3        G.ATD      XW.RUSA
       11.53000        42.85000        15.61000        50.92000          2.86000      0.3        G.ATD      XW.SHUH
       11.53000        42.85000        40.51625        30.29875          2.07437      0.5        G.ATD      YH.DA03
       11.53000        42.85000        40.18000        30.31000          2.38500      0.3        G.ATD      YH.DD01
       11.53000        42.85000        13.20000        40.86000          2.06750      0.5        G.ATD      ZE.AFME
       11.53000        42.85000        12.07000        40.07000          2.78000      0.3        G.ATD      ZE.AWEE
       11.53000        42.85000        11.69000        40.96000          3.13000      0.3        G.ATD      ZE.DAME
       11.53000        42.85000        12.33000        40.27000          2.25000      0.3        G.ATD      ZE.DIGE
       11.53000        42.85000        11.61000        40.88000          2.30000      0.3        G.ATD      ZE.HARE
       11.53000        42.85000        11.42000        40.77000          2.38000      0.3        G.ATD      ZE.MILE
       11.53000        42.85000        11.79000        41.00000          2.53000      0.3        G.ATD      ZE.SEME
       11.53000        42.85000        12.48000        40.32000          2.56000      0.3        G.ATD      ZE.TRUE
       11.53000        42.85000        10.38000        42.57000          3.09000      0.3        G.ATD      ZF.BOBE
       11.53000        42.85000        12.05000        41.93000          2.86000      0.3        G.ATD      ZF.LYDE
       37.06890        25.53060        35.17800        25.50300          2.22000      0.3       GE.APE      GE.KRIS
       37.06890        25.53060        36.37100        25.45900          2.72500      0.3       GE.APE      GE.SANT
       37.07000        25.53000        41.26000        43.60000          2.48000      0.3       GE.APE       GO.BGD
       37.07000        25.53000        36.21000        28.12000          2.36000      0.3       GE.APE       HL.ARG
       37.06890        25.53060        25.59500        60.48200          2.39500      0.3       GE.APE      IB.CHBR
       37.06890        25.53060        29.61100        60.77500          2.60000      0.3       GE.APE      IB.ZHSF
       37.07000        25.53000        36.68000        45.05000          2.13000      0.3       GE.APE      IQ.KEHH
       37.07000        25.53000        36.71000        49.80000          2.74000      0.3       GE.APE      IR.JIR1
       37.06890        25.53060        40.43320        29.73830          2.41000      0.3       GE.APE      KO.ADVT
       37.07000        25.53000        40.20000        29.84000          3.15000      0.3       GE.APE      KO.CAVI
       37.07000        25.53000        38.58000        32.89000          2.61000      0.3       GE.APE      KO.CHBY
       37.07000        25.53000        39.04000        29.41000          2.99500      0.3       GE.APE      KO.GEDZ
       37.07000        25.53000        40.37000        28.88000          2.35000      0.3       GE.APE      KO.MDNY
       37.06890        25.53060        37.29530        27.77670          2.96000      0.3       GE.APE      KO.MLSB
       37.07000        25.53000        40.76158        30.30000          2.54889      0.3       GE.APE      KO.SAUV
       37.07000        25.53000        38.94000        33.81000          2.44000      0.3       GE.APE      KO.YAYX
       37.06890        25.53060        38.93910        38.71300          2.19000      0.3       GE.APE      XG.AGIN
       37.06890        25.53060        38.25870        39.72870          2.92000      0.3       GE.APE      XG.ERGN
       37.06890        25.53060        39.94530        42.28740          2.55000      0.3       GE.APE      XG.HRSN
       37.06890        25.53060        40.22270        43.00940          2.70000      0.3       GE.APE      XG.KOTK
       37.06890        25.53060        37.28970        40.70000          2.41000      0.3       GE.APE      XG.MRDN
       36.72000        25.49500        17.36000        54.88500          2.37500      0.4       GE.APE      XW.DEMT
       37.07000        25.53000        18.76000        56.43333          2.13333      0.4       GE.APE      XW.GASH
       37.07000        25.53000        19.26500        56.63500          1.94500      0.3       GE.APE      XW.GBRA
       37.07000        25.53000        40.39444        30.16667          2.56944      0.4       GE.APE      YH.DA02
       37.07000        25.53000        40.87600        30.14400          2.55100      0.3       GE.APE      YH.DA09
       37.07000        25.53000        40.51000        30.23000          2.77667      0.4       GE.APE      YH.DB05
       37.07000        25.53000        40.36125        30.33250          2.72562      0.3       GE.APE      YH.DC01
       37.07000        25.53000        40.93000        30.32000          2.32000      0.1       GE.APE      YH.DC11
       37.07000        25.53000        40.49200        30.39400          2.60000      0.4       GE.APE      YH.DD03
       37.07000        25.53000        40.20000        30.62000          2.39000      0.3       GE.APE      YH.KO02
       37.07000        25.53000        40.51000        30.81000          2.37000      0.1       GE.APE      YH.KO03
       37.07000        25.53000        40.59000        30.81000          2.30000      0.3       GE.APE      YH.KO04
       37.07000        25.53000        40.87000        30.92000          2.54000      0.3       GE.APE      YH.KO05
       37.06890        25.53060        12.48320        40.31440          2.17000      0.3       GE.APE      YZ.TERE
       37.06963        25.53020        31.22673        35.46787          2.47667      0.6       GE.APE      Z4.IB25
       37.07000        25.53000        13.45000        40.50000          2.48500      0.7       GE.APE      ZF.ERTE
       31.72190        35.08770        24.72200        46.64300          1.98000      0.3      GE.BGIO      XI.RIYD
       34.96110        33.33100        37.84330        30.50930          1.99000      0.3       GE.CSS       GE.ISP
       34.96110        33.33100        33.11780        35.39200          2.64000      0.3       GE.CSS      GE.MRNI
       34.96110        33.33100        41.38660        44.39870          2.12000      0.3       GE.CSS      GO.KZRT
       34.96110        33.33100        39.35500        44.68300          2.66000      0.3       GE.CSS      IB.MAKU
       34.96110        33.33100        36.00900        56.01300          2.52000      0.3       GE.CSS      IB.SHRO
       34.96110        33.33100        33.64600        60.29100          2.05000      0.3       GE.CSS      IB.SHRT
       34.96000        33.33000        36.68000        45.05000          1.89000      0.3       GE.CSS      IQ.KEHH
       34.96110        33.33100        27.55950        56.83470          2.17000      0.3       GE.CSS      IR.NIAN
       34.96110        33.33100        29.63740        52.52010          1.85000      0.3       GE.CSS       IR.SHI
       34.96000        33.33000        33.21000        35.66000          2.50000      0.3       GE.CSS       IS.GEM
       34.96110        33.33100        32.43800        35.42200          2.31000      0.3       GE.CSS      IS.MMLI
